Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3	CPM_Unloading_4
ENSMUSG00000030685.6	Kctd13	-0.346116109711066	0.4096252089099847	2.360563524058714	0.15103839416452228	0.24953497580474468	1.2062423986687638	1.3094001619922093	1.3275482191608396	1.8331136304697697	1.1609766963852965	0.9389242955588533	1.184060288232677	1.1738130869726824
ENSMUSG00000121069.2	Gm56730	0.32994365264718506	3.855397521423464	2.359913192989108	0.15108986042668449	0.24958808401431076	12.59853171942931	12.987834039220022	8.131232842360143	17.322923807939326	21.65064650015823	14.295879596896087	14.863072565447025	13.235754463450592
ENSMUSG00000006932.18	Ctnnb1	0.16180473670167453	6.72074998244158	2.3588791032254504	0.15117174254315924	0.2496884199282355	97.16952655942819	100.5053097312939	86.82995070948867	113.46973372607876	106.11954559932629	108.2791727942871	120.77414939973306	110.01461966868106
ENSMUSG00000026126.16	Ptpn18	-0.5888301094502675	-0.5444640408908936	2.3584991021758928	0.15120184620844843	0.2496884199282355	1.340269331854182	0.6723946777797831	0.6222882277316436	0.36662272609395397	0.43928847971335544	0.5451818490341729	0.4050732565006527	0.607144700158284
ENSMUSG00000095930.2	Nim1k	0.38698003101965167	1.3152323194023938	2.3584140430971186	0.15120858562460027	0.2496884199282355	2.680538663708364	1.7694596783678505	1.4520058647071683	2.4747034011341893	3.5770633348087513	2.0898637546309957	2.150004207580387	3.116676127479191
ENSMUSG00000021079.17	Timm9	0.18901031346756045	2.1737767017157146	2.3577811012410503	0.15125874693781882	0.24973932680761038	3.9761323511674065	4.175924840948127	4.107102303028848	4.3078170316039595	4.581151288439278	4.664333597292368	4.985517003084956	4.654776034546844
ENSMUSG00000024990.14	Rbp4	-0.49560510699069327	-0.46590680704492554	2.3569576431460444	0.15132403841645894	0.24981519850016826	0.5361077327416728	0.8139514520492112	1.1201188099169586	0.5957619299026752	0.3765329826114475	0.6057576100379698	0.5608706628470576	0.6476210135021696
ENSMUSG00000139678.1	Gm73848	-0.28471424110216315	6.210588532694206	2.353493225880057	0.15159912125803268	0.25021762762741656	65.36046775008894	71.27383584465701	94.67078237890738	93.80959003929047	45.780135135841824	69.20780694683805	64.87404000264299	87.10502631604182
ENSMUSG00000027339.16	Rassf2	-0.4948011279065525	0.557344103464861	2.3533998184780853	0.15160654679050853	0.25021762762741656	1.6083231982250183	2.3356867754455624	0.705259991429196	1.9247693119932583	1.0040879536305267	0.9995000565626502	1.27753873204052	1.416670967035996
ENSMUSG00000029158.10	Yipf7	-0.19187775352026898	4.828453790271841	2.3531173273139956	0.15162900656552003	0.2502227269817818	29.84333045595312	29.054527918800105	26.177591446577807	35.88319931644575	28.45961793571524	29.500395608849132	22.62178340149799	25.257219526584613
ENSMUSG00000060579.14	Fhit	0.6053901871098698	-1.072197269744221	2.3506086877265377	0.1518286438012293	0.25052017123825265	0.4020807995562546	0.3185027421062131	0.2074294092438812	0.32079488533220973	0.47066622826430937	0.6057576100379698	0.5920301441163385	0.202381566719428
ENSMUSG00000061723.20	Tnnt3	-0.17777345358002805	14.456067911418419	2.3492853802057727	0.1519340866229199	0.2506621367809552	22689.598221537028	22719.012929597582	24868.379987194126	25156.918219114934	18923.010196372357	21584.597463916954	21109.520297055973	22752.788114745035
ENSMUSG00000029863.14	Casp2	-0.4649393261808539	0.26978592483168623	2.348032325562737	0.1520340171470296	0.2507147456452444	1.563647553829879	1.6632920976657795	0.9541752825218535	1.099868178281862	0.815821462324803	0.6057576100379698	1.371017175848363	1.0523841469410256
ENSMUSG00000005087.18	Cd44	-0.39323829608583827	0.6922593517884961	2.3480003324077545	0.15203656967640553	0.2507147456452444	2.0550796421764126	1.9110164526372784	0.9956611643706297	2.1080806750402354	1.2237321934872045	1.241803100577838	1.308698213309801	1.619052533755424
ENSMUSG00000052105.18	Mtcl1	-0.23832107300358357	1.7127718212835918	2.3478838976151377	0.15204585972284906	0.2507147456452444	3.797429773586849	3.5035301631683438	3.4433281934484277	3.162121012560353	2.6671086268310864	3.4831062577183265	3.0224696831202547	2.5904840540086784
ENSMUSG00000042502.11	Cd2bp2	0.18322223889244446	4.384510220791032	2.347743636779768	0.15205705174595793	0.2507147456452444	20.14871562220787	19.393278074911642	20.162138578505253	18.23948062317421	26.79659726251468	22.0495770053821	20.908011931687536	18.700056764875146
ENSMUSG00000030256.12	Bhlhe41	-0.3588055203129051	5.607817095028388	2.34766890511237	0.15206301533755145	0.2507147456452444	53.164016830215886	55.490255513615786	51.318035846936205	58.9346032196031	27.675174221941393	29.409531967343433	47.081976197883556	66.74544070406735
ENSMUSG00000020733.4	Nherf1	0.3509287689560955	0.9889876892924131	2.3470519709387023	0.1521122580461434	0.2507639292292088	1.2955936874590426	1.3447893555595662	1.7838929194973783	2.291392038087212	2.447464386974409	1.6961213081063156	2.212323170118949	2.1857209205698225
ENSMUSG00000098387.3	Pet117	1.1918235448564205	0.027588274492729218	2.3462547575521326	0.1521759202869372	0.25083686847858294	1.1615667542736243	1.0262866134533533	0	0	2.0081759072610534	1.4841061445930261	0.9347844380784293	0.6476210135021696
ENSMUSG00000031577.11	Tti2	0.3166688193656482	2.2939729336628134	2.3450842308662128	0.15226945501523276	0.2509590226954296	5.093023461045892	4.706762744458482	3.775215248238638	3.5745715794160513	7.373770909474181	4.452318433779078	5.577547147201295	3.926202394356903
ENSMUSG00000036733.17	Rbm42	-0.20783642187471274	5.192483349440301	2.3445069591602254	0.15231561060763457	0.25100306899214486	41.63770057626992	42.50242147439577	41.444395966927466	30.88796467341562	41.10485060174969	29.470107728347234	33.434123401938486	31.490571781542997
ENSMUSG00000051906.16	Cd209f	-0.5592380392938633	-0.02674635969433237	2.3440150418501973	0.1523549557067929	0.2510358823750447	1.9657283533861336	0.8493406456165682	0.7882317551267486	0.8249011337113964	0.6589327195700332	0.6360454905398684	0.5920301441163385	1.133336773628797
ENSMUSG00000001847.15	Rac1	0.14375317648081862	7.204633028748827	2.34355166487027	0.1523920298422593	0.25106494598932605	133.49082545267652	141.76910943083217	144.16343942449743	140.92061034236355	170.63219662008763	149.77356908188804	149.12927735477874	149.5195014923134
ENSMUSG00000028409.12	Smu1	0.14293825206696223	4.572934282799096	2.3432417395531515	0.1524168329089588	0.25107378825783344	23.499388951843326	23.286089367320912	21.489686797666092	21.90570788411375	26.76521951396373	24.1394407600131	23.587727320845698	25.095314273209073
ENSMUSG00000018848.5	Rars1	0.1765561529263336	4.907688359675198	2.3421816151127466	0.1525017124828598	0.2511815787139593	26.85006228147878	23.356867754455624	28.500800830109277	33.775118641405506	32.00530352197304	32.01428969050671	31.37759763816594	31.65247703491854
ENSMUSG00000044847.14	Lsm11	-0.40188292672229675	0.9830654578350565	2.3355833809716717	0.15303135371651733	0.2520218035836271	2.3231335085472486	2.548021936849705	1.3275482191608396	2.5205312418959336	1.7257761703024679	1.060075817566447	1.9318878386954204	1.9023867271626231
ENSMUSG00000032540.17	Abhd5	0.13843485170133785	4.667758677187182	2.3341848503916487	0.1531439133477516	0.2521750251913646	25.688495527205156	24.48932194861105	22.94169266237326	23.372198788489566	26.263175537148463	26.89563788568586	25.58193412207968	27.483416760498322
ENSMUSG00000024098.7	Twsg1	0.21701809324389107	3.409657597734523	2.333184655953462	0.15322447759623947	0.2522755291343642	9.78396612253553	10.227476940966175	8.006775196813814	10.998681782818618	9.068169331225695	11.569970351725223	11.715964957249646	13.033372896731164
ENSMUSG00000031808.8	Slc27a1	0.13715029902203915	5.587032366653581	2.332719677257621	0.15326194927145692	0.25228288591259307	44.63096875074426	47.74002212236461	44.265435932644245	46.1944634878382	51.020219143851136	54.1850182178964	46.92617879153715	48.93586283275769
ENSMUSG00000019997.12	Ccn2	-0.39690798112510345	3.6310314401443655	2.3325248880369323	0.15327765038691668	0.25228288591259307	15.323746027532815	20.313397107662922	8.629063424545457	11.686099394244783	7.656170646432766	8.389742899025881	12.588430432789513	14.045280730328303
ENSMUSG00000038037.6	Socs1	0.7817615261241867	-1.2254122943482626	2.332402277139426	0.15328753456633715	0.25228288591259307	0.223378221975697	0.03538919356735701	0.37337293663898613	0.4124505668556982	0.3765329826114475	0.5451818490341729	0.5297111815777766	0.28333419340719923
ENSMUSG00000066456.15	Hmgn3	-0.5715479070056795	-0.6816099211994076	2.32971928036968	0.15350402469776428	0.252607005228754	0.7148103103222304	0.8847298391839252	0.37337293663898613	0.6874176114261636	0.21964423985667772	0.48460608803037586	0.4985517003084956	0.607144700158284
ENSMUSG00000003746.17	Man1a	0.28103586635954153	2.1058825151164684	2.3245346361794827	0.15392347174259038	0.25326498636744144	3.5293759072160125	4.600595163756411	3.277384666053323	3.8037107832247723	3.5456855862577976	4.3917426727752815	6.013779884971228	4.573823407859073
ENSMUSG00000003200.11	Sh3gl1	-0.2151642389556055	2.236882651300321	2.324033350024048	0.15396410372690794	0.25327909438597407	5.539779904997285	5.343768228670908	4.2315599485751765	4.85775112074489	4.204618305827831	3.9677123457487022	4.860879078007832	4.169060274420217
ENSMUSG00000041219.16	Arhgap11a	0.6656193298169787	-0.28239800517491365	2.3239450868984846	0.1539712593445622	0.25327909438597407	0.5807833771368122	0.46005951637564113	0.2074294092438812	1.0540403375201177	0.784443713773849	1.362954622585432	0.9036249568091483	0.5261920734705128
ENSMUSG00000028005.14	Gucy1b1	0.2805211532007763	1.1264189611063595	2.323669629697946	0.15399359376610666	0.2532835808849715	2.010403997781273	1.7340704848004933	1.5764635102534972	2.291392038087212	2.290575644219639	2.4533183206537776	2.399280057734635	2.0642919805381656
ENSMUSG00000038506.14	Dcun1d2	-0.1853657143319358	5.680866637849962	2.3232624999240725	0.1540266118945226	0.2532904043058899	48.91983061267764	52.48217406039044	57.292002833159984	59.39288162722054	38.72014171187719	47.00679053894646	50.69647602512015	55.41207296777939
ENSMUSG00000067870.6	Rpl31-ps8	-0.17145253928594503	5.834837755966614	2.3228963688353006	0.15405631270925202	0.2532904043058899	61.78641619847779	51.10199551126352	68.2857615230857	60.44692196474066	48.541377008325775	57.36524567059574	58.1435920484783	50.43348642648146
ENSMUSG00000049600.10	Zbtb45	-0.29863301867371783	1.4451722216839598	2.3227750409920063	0.15406615651298478	0.2532904043058899	3.350673329635455	3.0080814532253455	2.447667029077798	2.9329818087516317	2.070931404362961	2.0595758741290973	3.2094265707359404	2.1857209205698225
ENSMUSG00000017418.15	Arl5b	0.31589016968558725	3.0619358221893402	2.322651600381695	0.1540761725526926	0.2532904043058899	5.673806838182704	8.28107129476154	5.102763467399478	10.402919852915943	8.471992108757568	9.358955075086634	8.194943573820897	10.6857467227858
ENSMUSG00000017376.16	Nlk	0.28522129435855414	2.2065789652516643	2.3222887806131647	0.1541056167327846	0.2533026993042254	4.110159284352825	4.600595163756411	2.8625258475655606	4.766095439221401	6.212794213088884	4.21001538976389	4.829719596738551	4.654776034546844
ENSMUSG00000035051.16	Dhx57	0.22133188229788525	2.603866057894336	2.3220762389749217	0.15412286859662575	0.2533026993042254	6.0312119933438195	4.706762744458482	4.729390530760491	6.7366925919764045	6.526571698598424	6.451318546904378	6.605810029087567	6.233352254958382
ENSMUSG00000095199.9	Zfp967	0.6426001693066821	-0.4431267290910034	2.3207070420651013	0.15423406415370253	0.253453204520739	0.7594859547173698	0.5662270970777121	0.37337293663898613	0.32079488533220973	1.0354657021814806	0.48460608803037586	1.215219769501958	0.404763133438856
ENSMUSG00000073725.9	Lmbrd1	-0.14722144114264007	4.791056777640238	2.3202134667147734	0.1542741734736813	0.25348687012630566	27.296818725430175	27.249679046864895	31.280354913977284	30.292202743512945	27.549663227737575	24.169728640514997	26.73483492904308	26.39055630021341
ENSMUSG00000067370.5	B3galt4	-0.453315906187783	0.7531559707161052	2.3182627737143684	0.15443282183365198	0.2537152731078617	2.010403997781273	2.5126327432823476	1.742407037648602	1.1915238598053504	1.7571539188534218	0.7571970125474623	1.402176657117644	1.5785762204115383
ENSMUSG00000043631.9	Ecm2	-0.3665157303888852	2.9494406016496826	2.317106028872884	0.15452699677799694	0.25383770910200465	5.807833771368122	8.670352424002466	6.762198741350527	13.335901661667576	5.428350499315035	6.390742785900581	8.600016830321549	6.354781194990039
ENSMUSG00000021497.11	Txndc15	0.1464468311332439	4.448031007968044	2.3166408816113155	0.15456488670689944	0.25384180705716275	19.880661755837032	20.030283559124065	22.319404434641616	20.347561298214444	24.129488635683597	21.352955753838437	23.93048161480779	21.97863814572988
ENSMUSG00000034118.16	Tpst1	-0.3058919089698887	1.9419249664109206	2.316592948083983	0.15456879194237824	0.25384180705716275	4.110159284352825	3.7158653245724858	3.52629995714598	5.407685209885821	2.541597632627271	2.937924408684154	3.957254121198684	4.128583961076331
ENSMUSG00000075254.13	Heg1	-0.24911261982806357	3.128769817973201	2.314619506031328	0.15472968076233667	0.2540737277345704	8.711750657052184	8.88268758540661	7.799345787569933	12.373517005670946	6.871726932658917	7.117651917946145	9.192046974437888	8.580978428903748
ENSMUSG00000025980.15	Hspd1	0.1796955095515219	6.249915751378651	2.3126226259903304	0.154892696798007	0.2542812123087998	62.54590215319516	61.50641842006648	76.25105083805073	84.91898893151209	78.381615880283	86.10844426689741	76.59000495989264	81.92405820802446
ENSMUSG00000025154.16	Arhgap19	-0.2423821467531659	2.348767333830679	2.3125894572131145	0.15489540638318203	0.2542812123087998	5.405752971811867	5.9453845193159776	4.895334058155596	5.545168732171054	3.7025743290125672	4.21001538976389	5.826822997355542	4.6952523478907295
ENSMUSG00000019647.18	Sema6a	0.35659831895959937	1.0461294737658688	2.311597115303394	0.15497649945526312	0.25438201016049417	1.5189719094347396	1.7340704848004933	1.2445764554632872	2.4747034011341893	1.9140426616081916	1.968712232623402	2.6485559078888827	2.3881024872892502
ENSMUSG00000006019.16	Dhx34	-0.23500972765079894	2.467950249997721	2.3105788028581173	0.15505977083741918	0.25443248715319133	5.94186070455354	6.086941293585405	7.011114032443184	4.582784076174424	4.738040031194048	5.7244094148588145	5.11015492816208	4.492870781171302
ENSMUSG00000018401.18	Mtmr4	0.23613036646761645	2.8258277196252086	2.310559008009624	0.1550613901020535	0.25443248715319133	6.656671014875771	6.653168390663118	6.056938749921331	6.37006986588245	9.75847979934668	6.390742785900581	7.8210297985895245	6.314304881646153
ENSMUSG00000032649.15	Colgalt2	-0.33569198094610536	1.0598465881296921	2.310498507448887	0.15506633932165004	0.25443248715319133	2.546511730522946	2.2295191947434914	1.7009211557998258	2.566359082657678	1.2551099420381584	1.8172728301139094	1.9942068012339824	2.104768293882051
ENSMUSG00000049502.18	Dtx3l	0.31054869748651315	1.513321492441857	2.309013065975154	0.15518791807801025	0.25459963496720045	1.6529988426201578	2.2295191947434914	2.821039965716784	3.207948853322097	2.7298641239329946	3.2408032137031384	3.1159481269280978	3.1976287541669626
ENSMUSG00000030814.18	Bcl7c	-0.1473196498447261	4.490029576052911	2.3079572810543625	0.15527440435464385	0.25470917529565573	25.018360861278065	24.170819206504838	23.771410299348783	21.218290272687586	20.14451456971244	22.625046734918172	21.344244669457467	20.926253998788855
ENSMUSG00000018752.20	Tnfsfm13	-0.36458372003582323	1.1924268144509413	2.30691247595872	0.15536005144468854	0.25479674112214856	2.7252143081035034	2.760357098253847	1.9498364468924831	2.566359082657678	1.600265176098652	1.847560710615808	2.8666722767738495	1.416670967035996
ENSMUSG00000028820.15	Sfpq	0.1416763818750989	4.3112167588556165	2.306824888562855	0.15536723407796596	0.25479674112214856	19.076500156724524	18.437769848593	18.046358604217662	19.66014368678828	22.18406822552445	19.687122326234018	20.09786541868623	21.007206625476627
ENSMUSG00000026111.16	Unc50	0.2640069566788858	1.791089856927446	2.30311353797837	0.15567197239793581	0.255234579832132	2.7698899524986427	3.1850274210621308	2.572124674624127	3.757882942463028	3.5770633348087513	4.270591150767688	3.8637756773908407	2.9952471874475344
ENSMUSG00000030074.10	Gxylt2	-0.5785134784128304	-0.37542737310513247	2.303092149481963	0.155673730801778	0.255234579832132	1.0275398210882063	0.4954487099429981	0.9126894006730772	1.0082124967583734	0.3137774855095396	0.3937424465246804	0.7166680691934624	0.8904788935654833
ENSMUSG00000025366.9	Esyt1	-0.18709886093196793	4.459608261722494	2.3027581584886696	0.1557011923408057	0.25524720845920407	26.269278904341967	22.684473076675843	24.72558558187064	19.75179936831177	17.320517200126584	21.958713363876406	22.62178340149799	20.15720404525503
ENSMUSG00000038208.14	Pgap3	0.33303448102825906	1.0804058488634705	2.3022567885515355	0.1557424277257529	0.255251014199065	1.9210527089909943	1.6279029040984223	1.908350565043707	1.7414579489462814	3.231908100748258	1.9384243521215034	1.9318878386954204	1.9428630405065088
ENSMUSG00000078908.11	Mon1b	0.2356046352381099	1.836033813809888	2.3022494364414072	0.15574303250635008	0.255251014199065	3.440024618425734	3.5035301631683438	3.1944129023557704	2.6580147641811664	4.235996054378784	3.2408032137031384	3.8949351586601217	3.7238208276374754
ENSMUSG00000059689.16	Zfp637	-0.16621129759052947	4.320474881297096	2.301340505341126	0.15581782366550195	0.25534119575173847	21.265606732086354	20.738067430471208	22.94169266237326	19.293520960694327	19.67384834144813	20.626046621792874	18.695688761568587	16.028620084178698
ENSMUSG00000031129.10	Slc9a9	-0.39133917128503054	0.20143840374983868	2.3008135931019997	0.15586120138527507	0.2553798832439096	1.0275398210882063	1.4863461298289944	1.2445764554632872	1.145696019043606	0.9099547079776649	0.6360454905398684	1.090581844424834	1.133336773628797
ENSMUSG00000020431.6	Adcy1	-0.5784655289989212	-0.3104081268797074	2.299942675547778	0.15593293275263678	0.2554650127201727	0.8488372435076487	1.3094001619922093	0.4563447003365386	0.9165568152348849	0.28239973695858567	0.7571970125474623	0.6543491066549005	0.6880973268460552
ENSMUSG00000039201.11	Tbc1d25	0.26550684832009996	1.640474260511651	2.299462285292502	0.15597251706685308	0.25547669343913315	2.635863019313225	3.1496382274947736	2.779554083868008	2.428875560372445	3.671196580461613	3.7859850627373115	3.2405860520052214	2.509531427320907
ENSMUSG00000042797.10	Aqp11	-0.6396811014326842	-0.5146485312359882	2.2993761483409596	0.15597961612900163	0.25547669343913315	0.3574051551611152	0.8139514520492112	0.871203518824301	1.0540403375201177	0.28239973695858567	0.48460608803037586	0.8724654755398673	0.3238105067510848
ENSMUSG00000020312.13	Shc2	-0.540689335603659	2.1255868418302657	2.2983036402547166	0.1560680423170782	0.25558911899746656	2.144430930966691	7.997957746222684	4.978305821853149	5.1785460060771	4.361507048582601	4.876348760805657	1.9942068012339824	2.7523893073842207
ENSMUSG00000134591.1	4931402G19Rik	0.6304468949932511	-1.3302340801217079	2.297541641504398	0.15613090630683807	0.2556596587237589	0.4020807995562546	0.24772435497149906	0.08297176369755248	0.2749670445704655	0.34515523406049353	0.3634545660227819	0.3739137752313717	0.4857157601266272
ENSMUSG00000135622.1	Gm75278	-0.48850396355494047	-0.8390540353087651	2.296179904312072	0.15624332811430264	0.25580469234414965	0.5361077327416728	0.38928112924092706	0.5808023458828674	0.8249011337113964	0.5020439768152634	0.3634545660227819	0.4050732565006527	0.3642868200949704
ENSMUSG00000028032.14	Papss1	-0.24094244595176592	1.8639233116441545	2.2959891752218398	0.15625908246537273	0.25580469234414965	4.46756443951394	4.069757260246056	3.1529270205069944	3.8037107832247723	3.2946635978501657	2.786485006174661	3.5210213834287503	3.521439260918047
ENSMUSG00000079105.5	C7	-0.39441116423382044	1.8732416395308964	2.2947506802498574	0.1563614320875395	0.2559398098969634	2.9485925300792006	4.742151938025839	4.604932885214162	4.032849987033494	1.631642924649606	3.1196516916955446	4.237689452622213	3.4809629475741617
ENSMUSG00000116875.2	Morf4l1-ps1	0.8564291128047276	3.2889767970946875	2.294031669561482	0.15642089043108268	0.25599951770391605	3.484700262820873	4.459038389486983	3.6922434845410854	16.039744266610487	12.488343923279675	21.746698200363117	3.0224696831202547	12.50718082326065
ENSMUSG00000078889.13	Gm14288	1.4300216935068228	0.8361237185785119	2.2938303461219265	0.15643754395066675	0.25599951770391605	0.8488372435076487	0	0.5808023458828674	2.3372198788489564	2.7926196210349024	0	3.365223977082345	3.764297140981361
ENSMUSG00000047632.12	Fgfbp3	0.4648255117475789	0.2945073048579614	2.29264691008384	0.15653548358813674	0.25612734350747945	0.7148103103222304	0.7785622584818541	1.2445764554632872	1.099868178281862	1.3178654391400664	1.9384243521215034	1.184060288232677	0.809526266877712
ENSMUSG00000040888.12	Gfer	0.18225661851398972	5.358524740733677	2.292188231400242	0.1565734641879432	0.25612992307099053	38.242351602239324	35.920031470867364	45.9248712065953	33.36266807454981	48.88653224238627	44.79577526230787	41.50442905068226	38.89773712347406
ENSMUSG00000029048.4	Rer1	-0.14310806386784178	5.859405555607112	2.2921489807799467	0.15657671485459146	0.25612992307099053	60.803552021784725	57.330493579118354	66.21146743064688	59.11791458265008	50.95746364674923	58.78877605418497	52.97111815777766	57.75969914172475
ENSMUSG00000003360.16	Ddx23	0.15405373520152296	6.0657232864963735	2.291633999241694	0.15661937265368156	0.2561672646163913	62.94798295275142	62.28498067854834	66.83375565837852	61.27182309845205	65.14020599178042	78.99079234895126	75.21898778404427	62.49542780295937
ENSMUSG00000031392.19	Irak1	0.20378909994581737	4.824354464003619	2.290144218308014	0.15674285980620464	0.2563367847799154	24.035496684585	30.823987597167953	24.18626911783655	25.938557871147243	23.815711150174057	35.55797170922883	31.159481269280974	30.43818763460197
ENSMUSG00000034538.9	Zfp418	-0.5535414484818586	-0.5695089352210605	2.2894509862558894	0.15680036361566904	0.25639836673255856	0.7594859547173698	0.3538919356735701	0.8297176369755248	1.0082124967583734	0.3137774855095396	0.48460608803037586	0.6231896253856195	0.5666683868143985
ENSMUSG00000051735.8	Rinl	-0.5861882916446048	-1.124074447680824	2.284392687150802	0.15722076348304295	0.25705326195088585	0.6254590215319517	0.24772435497149906	0.4563447003365386	0.5957619299026752	0.21964423985667772	0.3937424465246804	0.2492758501542478	0.404763133438856
ENSMUSG00000001156.10	Mxd1	0.5328730406529452	0.38169962627598125	2.2833404034321556	0.15730839965677412	0.25716399731285855	0.9381885322979274	1.2032325812901383	0.3318870547902099	1.5123187451375601	1.3178654391400664	1.241803100577838	1.7137714698104536	1.4976235937237672
ENSMUSG00000069874.8	Irgm2	-0.21441246052152932	3.219143550328285	2.2812192781577703	0.15748523975533898	0.2574205146348816	10.5434520772529	9.448914682484322	9.998097525555073	9.761330082251524	10.605679010222438	7.2690913204556376	9.129728011899326	7.204783775211637
ENSMUSG00000048277.16	Syngr2	-0.15162728735223158	7.470732048123647	2.2806973243701636	0.15752879423880728	0.25745913005780774	179.77479304604094	191.06625607016048	208.92290099043714	166.72168469122556	173.76997147518304	165.40211542086766	169.97497032392772	162.87668489579565
ENSMUSG00000023452.20	Pisd	-0.22435484603876646	2.6839051241607956	2.2799081357118762	0.1575946772414089	0.25753422398539155	7.416156969593141	6.7947251649325455	7.9652893149650374	5.224373846838844	5.836261230477437	5.300379087832236	6.07609884750979	6.273828568302268
ENSMUSG00000041096.14	Tspyl2	0.2665214743881592	3.485774882021576	2.2787545661320774	0.15769104249934432	0.2576591053638414	10.186046922091784	9.271968714647537	12.528736318330424	8.386494859399196	16.222296000843198	12.0545764397556	10.407266743939847	9.8357441425642
ENSMUSG00000034875.6	Nudt19	-0.21397417773691102	5.280828225786769	2.2769997356477756	0.15783777872607868	0.25781809657256227	37.25948742554626	39.706675182574564	48.704425290463305	41.061745322522846	26.514197525556096	38.2535930738978	38.10804559233063	40.92155279066834
ENSMUSG00000022510.15	Trp63	0.28014822932360517	2.3890366087881	2.2769232904599788	0.1578441748998123	0.25781809657256227	4.244186217538243	4.105146453813413	5.5176222858872395	4.766095439221401	7.373770909474181	6.0272882198778	4.206529971352932	4.978586541297929
ENSMUSG00000044927.8	H1f10	-0.48010205361137526	-0.44518024019467756	2.2768749282968743	0.15784822153525274	0.25781809657256227	0.6254590215319517	1.0262866134533533	0.5808023458828674	0.8707289744731407	0.4079107311624015	0.45431820752847735	0.6231896253856195	0.7690499535338264
ENSMUSG00000097882.5	0610038B21Rik	0.3207815508355705	1.0317767219619631	2.276270088330786	0.15789884180296546	0.25785491490547596	1.563647553829879	2.0879624204740637	1.8253788013461545	1.4664909043758159	1.7257761703024679	2.150439515634793	2.804353314235288	2.02381566719428
ENSMUSG00000001844.11	Zdhhc4	0.2105236007690183	4.67550747390994	2.276128611847154	0.1579106852312448	0.25785491490547596	23.812118462609302	22.507527108839056	24.18626911783655	23.96796071839224	19.736603838550042	29.985001696879507	27.420343516967257	32.21914542173294
ENSMUSG00000127564.1	Gm68748	0.9834325004219087	-0.976542930264051	2.274933231720649	0.15801079924947134	0.2579857816866369	0.4020807995562546	0.24772435497149906	0	0.5041062483791867	1.1295989478343427	0.3028788050189849	0.4050732565006527	0.404763133438856
ENSMUSG00000031987.7	Egln1	0.16275135435771698	7.993129078418657	2.2742866051888173	0.15806498835939328	0.2580375525211264	230.21359556815332	248.53830642354828	226.88628783095726	255.76517929129463	227.20627725745763	278.2244702904395	286.0128785707301	284.79134068757907
ENSMUSG00000031760.10	Mt3	-0.5766292120168806	-0.26151317825509907	2.27407820560481	0.1580824578612939	0.2580375525211264	0.7594859547173698	1.0262866134533533	1.3275482191608396	0.549934089140931	0.9727102050795727	0.3028788050189849	0.6231896253856195	0.5666683868143985
ENSMUSG00000113847.2	Gm48799	1.2169518155626906	-0.1825060204662353	2.2708393414405004	0.15835427780903852	0.2584485863218142	0	0.6723946777797831	0	1.2373517005670946	1.2237321934872045	0.45431820752847735	0.9347844380784293	1.9023867271626231
ENSMUSG00000030822.16	Prr14	-0.20120877042890886	3.162274113679666	2.2701366193850476	0.15841333182886863	0.2585008009263825	10.49877643285776	10.687536457341816	8.380148133452801	8.432322700160942	9.50745781093905	8.20801561601449	7.571753948435277	7.771452162026035
ENSMUSG00000023286.17	Ube2j2	0.16448357718689366	5.45103130786697	2.26998244167773	0.15842629206798034	0.2585008009263825	45.122400839090794	41.653080828779196	39.61901716558131	38.31207487681819	54.032483004742716	42.463608463661686	41.84718334464435	46.26442615206124
ENSMUSG00000028111.5	Ctsk	-0.4801078202079722	0.4975283814849223	2.2694694200853553	0.15846942657554922	0.25851328474863117	1.787025775805576	1.2386217748574953	0.9956611643706297	2.3372198788489564	0.815821462324803	0.9086364150569547	1.184060288232677	1.6595288470993097
ENSMUSG00000091896.10	Ube2d2a	-0.14166725055026827	5.202716557321475	2.269415432218952	0.158473966707262	0.25851328474863117	39.49326964530323	36.06158824513679	39.121186583395996	39.59525441814703	32.88388048139975	34.1647292061415	33.994994064785544	38.81678449678629
ENSMUSG00000030126.18	Tmcc1	0.16671940867269236	5.372545442920979	2.2669989710812657	0.15867734951603985	0.25881237386972256	32.166463964500366	41.08685373170149	40.36576303885928	42.20744134156645	48.604132505427685	41.25209324358575	42.376894526222124	42.70251057779931
ENSMUSG00000010554.15	Mettl16	-0.23453125194873117	3.127232922692316	2.266346510972597	0.15873232109888843	0.25886935032892827	8.086291635520231	10.19208774739882	7.550430496477276	11.686099394244783	7.373770909474181	8.813773226052461	8.537697867782986	7.123831148523866
ENSMUSG00000110980.4	Gm47204	0.6339162771830222	-0.7982756725692248	2.2655109003121296	0.1588027590078228	0.25894766879624936	0.3127295107659758	0.3185027421062131	0.49783058218531484	0.4124505668556982	1.0668434507324347	0.4240303270265789	0.5920301441163385	0.28333419340719923
ENSMUSG00000024140.11	Epas1	-0.15196113283354606	5.860030974729501	2.265301282071187	0.15882043504200988	0.25894766879624936	56.380663226665924	60.37396422591105	64.55203215669583	62.96745320663659	47.81968879165383	56.517185016542584	60.66751003129006	54.84540458096499
